sample_filename,raw_sha,converted_sha
20240405_EB_dbgi_002261_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,604477ee7e35a1254f26b0c8592e178761953003,1e7615887d16962ad8334386af4b26ed7f79261b
20240307_EB_dbgi_003039_01_01.mzML,f556837aaa3e6f3cee0b37fd1bf992c8fa329d8b,d9c24d97802d1d009940459ae752f7e8c7e42804
20240307_EB_dbgi_001857_01_01.mzML,5a170037a52685f3045df0606493bbd5435067a8,8056636814913815a493fb44fdde7eaaba09be17
20240307_EB_dbgi_003036_01_01.mzML,06781addf27ac3117318729b068337d747d1f2b0,18b3e807b8ddc59f44aededf7c33b09852a78fc1
20240405_EB_dbgi_002490_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,3b63f9a3d573e82c341a9a3543efda5ac8925249,ad171f5014b012cb7e4921fc079a249d9cac097f
202405081555_EB_dbgi_002627_01_01.mzML,cb11997f365b55d826c19d6346662f8817e4287e,caf2bbbf4c91471553b8ec6ac9a3afc5e112cac4
20240405_EB_dbgi_003017_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,6bd791370fe953f63f2b76faf2ffd7c91ca9b200,cc6940929c691d93ad0283e241530dee9065c4c2
20240307_EB_dbgi_001841_01_01.mzML,e313d5911805479393dcc54ba4c521d58f9e724e,fa94f38c753ee3e94baa2d070a2c42e048546f52
20240405_EB_dbgi_002500_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,45c731a964e0bef20dd76a87379a759cd659bddd,c0cca3fb14bd70d10d3de717eedd3eae3c0e3e45
20240405_EB_dbgi_002928_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,717b2acff45798ea8966e48b954d9f0f4ea9e4b3,5f98a7badb885ea1a945eed7863e1705c484020f
20240405_EB_dbgi_001880_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,1e778b9c59c0cf9e19cb3480ad1a0565a1711904,0e9cfa140a02e60dfd056586f406b697343b9d88
202405171439_HC_dbgi_batch_blk_000009_01.mzML,2372b29ba3042f485dddac1f74e3236f7357cf6a,d806110dbcc59ce16354d98b6eece75295e8584e
202404191203_HC_dbgi_003080_01_01.mzML,29d5ea90c176e4999368d9b8d001189d64dfa32c,e78599abf557a661ce6da8ab9d8e1bb062c58090
202404191203_HC_dbgi_003023_01_01.mzML,2ec9d64e570a224e9777938e6051f20680a3809b,eece8b565f9d7522ce57bf3f4681a494e079f3e2
20240405_EB_dbgi_002749_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,16f6f681b76d901d7a59738334542531b044015b,590449c242aa75e8a04bc8ca88ed546233809966
20240405_EB_dbgi_003053_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,3b1a5de1f1d1d65409e69003428ce540bcecfd1f,1f6c0d913d5d8e1fa2af2d35823fc3e0389d4e2a
20240405_EB_dbgi_003047_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,2b7e8cfdfc607c8936c2f2186d96c2bb58e7384c,1697185f9bb9bd8cfa2c55716165da115ce88eb8
20240307_EB_dbgi_002715_01_01.mzML,11832f1d17edbea822eec81e723ad6d67fb0dc28,9ca85a5afa96adec104ce4fb90a9037eb187029b
202404191203_HC_dbgi_002917_01_01.mzML,21e12f5bd3b8723ef4b69de20ce35903cee6519d,863b0073180a6e1eca9220385663c45e65c7fbcb
20240307_EB_dbgi_003058_01_01.mzML,a2b23ada8788d762b5afa878094c4fc52eb61ff3,049f37f48e8ccdb1bbc1fe19c8aa2cf885843793
20240307_EB_dbgi_002437_01_01.mzML,090ecf9c54c211885c9bf57beb3f9a5c44456aea,546812e1cf7d77131d3ea325fd7dc3d56ab9a3bb
202405081555_EB_dbgi_001879_01_01.mzML,222703cac47b66b99981716d3ad86ad43cb59d0f,bac13d4fb10d2589318c2079713b5e01831bb819
202405081555_EB_dbgi_001934_01_01.mzML,4e2f3dc24e53ed66f96085885d3b157ebaefde41,18a70789299cc1d59c8bca2c4dfab8e893e2b5a8
202404191203_HC_dbgi_003192_01_01.mzML,3e15b7b526cd16f413efa082b68b205632b41d92,3aba7e954a5b13c7e7c0473bb26caac55c4fc6ba
202405081555_EB_dbgi_002955_01_01.mzML,fca54030324a4876a16415c47ff5b345dcbaf1aa,ecb5fe224aa7015d8fca30ea0859a5c33b81f507
202405081555_EB_dbgi_001790_01_01.mzML,2acd1b275223f22145575e01aade839d6756733d,795caede033701d592f3892c8981f5b92f187e99
202405081555_EB_dbgi_002988_01_01.mzML,c469ae897e28ac4082fa7b40c93a5cf7df50bca6,1964944be9a23cd321f6d5391750c2f436e8ed74
202405081555_EB_dbgi_002669_01_01.mzML,1a5b570eb91e8b2b337d93513180566ba1804784,7f101f68f5ec6baf9445f2f9b9e36106599f4a49
202405081555_EB_dbgi_003066_01_01.mzML,2983d78fe66aa0c0646b0903b93261fc9aa04f97,e9430c22261480dbb467c4407a1b2b540ab6ebcd
202405081555_EB_dbgi_002716_01_01.mzML,784a67aa3593017f46e6a227327a2cedc85d13dc,044adebbf06d076a5f6a991163fb66017f128f8e
202404191203_HC_dbgi_002938_01_01.mzML,9800ac838a553d73ec9f4324c76a63856e5f6411,2c35fe571b24971e36eccdb150329e4c7ef38f88
20240405_EB_dbgi_002834_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7e105432c3914d21a098a0b2bc73ee751bf54ce1,79a6dc8f8d1c5b8b41c3aeeeaf1ea2de85760df8
202405081555_EB_dbgi_003020_01_01.mzML,3943f8c7b4dec22bcc15603b907113c38b2be686,1c5b9f4e6b36af51a772e38faf818fb682879c5b
202404191203_HC_dbgi_002932_01_01.mzML,0e0126e5a299854c353da298d462c433ddb2c7ea,230411ad96f027ba8591ef20c463bb713c599cdf
202404191203_HC_dbgi_003126_01_01.mzML,9a263bd0c769b1bb3a3fc3ae63d9debd02353077,3cdfaba0c2504058673531857a3ec27b97ccc82f
202404191203_HC_dbgi_003069_01_01.mzML,4030507b3a0c255fef6e4637954f47a01b85463b,2f8bca28db2652c1398b75c4b47e6aaa7b94f15f
202404191203_HC_dbgi_003007_01_01.mzML,a653c6cc74f188a8cca817a7c277ceeba5a0406f,d8eb2f6f7d72d56a5a68ea173c1466bf94fa6192
202405241509_EB_dbgi_002480_01_01.mzML,5ce462787f25558ea202f6978a1bf0048d5a873f,7f27ec73799c99ec08490aa9449eb803dd9ec65f
20240405_EB_dbgi_002902_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7a706251aa2819c804197839b03004edf9d8a40d,b0ab73216484d3808bf5fa572473d99f51ba3e52
20240307_EB_dbgi_003010_01_01.mzML,6ddc58c8d1b0a1865b50cae8b8f30ef7a045bf14,128645f62641b15fb433a62e944ff34fd86441b9
20240307_EB_dbgi_002962_01_01.mzML,0824a7792162ee1d8f8b48d6d90e5a0687f56bb4,445a640e72fad6df1fb87d9970ea679e2713cbc1
20240307_EB_dbgi_002600_01_01.mzML,c54fdd8ef8a6ada552785c1bb40fef4f72dfa620,c5108878cc9f3107c9689a7acca16d9acf5dab9e
20240405_EB_dbgi_002851_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7f0823532ae61666e15b0fbbf45ab57db6653e39,5774aef94809f54b3cde1cb2817100db59faf631
202404191203_HC_dbgi_002963_02_01.mzML,fe01a687bddbd39807b9719d422a8079c8567b9e,a071013ccd0890a75f19dd700a9c32334034d426
202405081555_EB_dbgi_002674_01_01.mzML,c99bb43d3642fea00f4aa703aea12ca9870b2945,047987ca17afe91d3c1826c8c00e8069827b021a
202405171439_HC_dbgi_002863_01_01.mzML,a2a528e43f27098acb4d667e70a17b886f7e62d0,bda3fd6764d2b1ea070f44878349b10b0092429f
20240405_EB_dbgi_002364_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,2543ecdbc4cd8d0775848444b7128d1cfea7d531,5278f406451e5c92caaabb54f2e6c40e7305a3d6
202404191203_HC_dbgi_002915_01_01.mzML,19f9fbbddef6dea1b96218b850386ccf9dd580c0,da823828c99ddeeb74a26a70991e67526d56aa7c
202404191203_HC_dbgi_002901_01_01.mzML,ee402d9aba29ee4b808462cb162a5e6231d32ea7,1f301a190f1b0ddda4647c3a1c0342f6e5a11b5c
202404191203_HC_dbgi_002757_01_01.mzML,6848e3019631d982b8943d7249a94cf9e682c19b,6a8b5e93bfc63df3df7ac0724f578e47cabb3022
20240405_EB_dbgi_002858_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7e9baf3b31ce8099bc0db42396ca80594ec69798,6be81314435707b9b132d2b219f3309392275f05
20240405_EB_dbgi_003084_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,e4fc9a712f4689e88d6bd74a28cb854bbf4209cd,684abf25db3162b08b9b968192dffb3b3691da84
202404191203_HC_dbgi_002802_01_01.mzML,e0804a345617b87e941fb2d1a1b881928dc80313,d44dd2f6e4db1c4bf6b6b0c2c637e4ce346d3945
20240405_EB_dbgi_002450_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,f588d9c9a75c2980c877c67c367f01409290d276,9f30c3b917ce6d8eaf3ea11bfc71edeff8f79ddc
202404191203_HC_dbgi_002947_01_01.mzML,50012955a13cadffbfbaa8779143c6dbbf9e1d51,707dd9be76d650547e35742a5c15b210b5b99ebb
202404191203_HC_dbgi_002906_01_01.mzML,9022694221c12eb4d620d46196fac53a9111d360,069840c5d0f7805cb77b2c0e33f612241d920c7e
202405081555_EB_dbgi_003015_01_01.mzML,f377a2c3669cd13403d88287677840aa8135e421,8e97e496becb0aae1282da53e4ccf871f3b3df98
202404191203_HC_dbgi_003110_01_01.mzML,46205b94b0301ef806d7a10610910a2d9fdb0869,e018ed842fcd4f3723a920b55464588c37bc584a
202405241509_EB_dbgi_002463_01_01.mzML,1fe1e97c0c984c4a5a6449a74d32984fcd48c905,5a01ba32d65e5785caa1a7c74a0187c9fbb380b8
202405241509_EB_dbgi_002515_01_01.mzML,3c8143003eeff4f49fa2b4fc3f6fb49afe124a48,c13e396acb587968e4bbe984eca049a215520853
202405081555_EB_dbgi_001852_01_01.mzML,60b1f0c9a27aa9e6545fd69c5d01c2b3e9a378ee,d5fdef7f00dce7e9d6ce1f917d3e67ca73762af3
202405081555_EB_dbgi_002688_01_01.mzML,064a68e155f193c4d36aa3772542d619c1816c24,3752dff7bb131f339270205fa6ba855c7219f3fc
202405081555_EB_dbgi_002995_01_01.mzML,54ca9fc9f0192071c0c78bf4781b5d3ccfbd7902,450d54ccd9a7651c14c9a1a086c9a0571b234e31
202405241509_EB_dbgi_001803_01_01.mzML,91afed5dcd1a421f1a5f3f696bceab1587a982b1,ebc255ca07f5966fbc89c2a0f33dcd6d340e0f0a
20240307_EB_dbgi_002452_01_01.mzML,3842d37fc3c695ee33a332a13ae0db79c9773ee2,297b2e47e5b30a359b718887dd9d4b0a4017e456
20240307_EB_dbgi_002365_01_01.mzML,8ef41391b676211756cb60c16c4a87729ae1c18c,6d3040760853913db0b656db111e3acc371237c1
20240307_EB_dbgi_002496_01_01.mzML,d161f303b0f558dbbafc5907b3f8affd3742bedd,4e236a6f1f86df27af704bea27e1c60b4c1daa42
20240307_EB_dbgi_002253_01_01.mzML,ed032c9aea0e72deddfc2183a65b9e287b13574a,9b0bb93e8ef8a1ab5a27ab00a8dbcd3b3c924b61
202404191203_HC_dbgi_003142_01_01.mzML,75ec5522533bac8d1ccc68d2331344da52443631,0ab4369be464c6d66c93cf74032af31ba175d81d
20240307_EB_dbgi_002509_01_01.mzML,5f250162135d2394c44f8665f61f25375aec2ba2,b2d61d52b21463ca7fb296e14c51ef6bf343ec9f
20240405_EB_dbgi_002527_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,610d20c15bbef3b0935404e4e1b8ff6e9a4c3c8c,5ca01ba1e8487b26e11facee3e20a40f9ec79089
202404191203_HC_dbgi_003075_01_01.mzML,f0d7b36e4245d2342ef193278e112de32b809a20,6755f9b13114e3135a4200e46a06b40bad534ed4
20240405_EB_dbgi_003034_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,1653dd349de1f940ad0ab419138443874f17640c,ebf012427a33f8fe6e202f918f74fa802260b0e0
20240307_EB_dbgi_002390_01_01.mzML,88fa1e01f03eaf44e941c026a17e162a9f579b28,2e054c6bad34914b29ae4d13aa115568fafe68c2
20240405_EB_dbgi_003092_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,0fac5e1c748d7bc02685a96a2e6a2f45b1c7ed52,b3aed7c49e548baedcae6ffa87bd8daaa96135e1
202404191203_HC_dbgi_002867_01_01.mzML,6f0db68db4872c8ca769ef90fcc42dd0ffaf0a17,424ab251c6674869777b2a2db416467eca2f5b37
20240307_EB_dbgi_002335_01_01.mzML,3cd99b5e3070915b114ae4ea860e53d955bcab57,60c954f82804eaa1142437bc4e3f117b609dff2f
202404241731_EB_dbgi_003224_01_02.mzML,9e147ece0a3ecaa7e8963cdd2f5e49ffbaf95ddb,93229a5d05b67ca2a82919dc2c31c746c9fe2736
202405241509_EB_dbgi_002470_01_01.mzML,86ce2e5d932898083ce03ac75a6c18349c37c25d,550cf2ddf41e3d85a103ed455af56420ac5e0840
20240405_EB_dbgi_002778_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,37d40ddbc77ec19d2082d1ec6c062b94c4ad8282,cf9fbdc366b01c40f25d07374d8ca91edaf1e1aa
20240307_EB_dbgi_002469_01_01.mzML,aa7660d9304abcd8a4491db40a5a4a43af4bfd4a,ac4ae4fd69c7d404e2dd63e68f8af71eaf3051bd
202405241509_EB_dbgi_002531_01_01.mzML,d5811bdafa7bf3d41ea53163ae59d9e151cb98e8,e0334c4f41b0f2dcc1f5d2a1261336df86b60fe8
202405241509_EB_dbgi_002707_01_01.mzML,349a19bcd00b283380c2f78f19e774769bbef4cc,40ed8ffa1e30011c1387dd7fe3f043db1c0ebf1a
202404191203_HC_dbgi_003143_01_01.mzML,82fde26ac422e88719e2eddf1372318ed41a9ad3,2577802ccc7474a4c74cc0ad8f134ab75e605202
202405171439_HC_dbgi_batch_blk_000011_01.mzML,1b4ab94bcce38c63aa06fd8fdb53d75b15d5822e,572c073a9ba9e9de8f5e18547026c3912947ef9a
202404191203_HC_dbgi_002843_01_01.mzML,04956ef2cd31997a649f175f86bea337050f66ca,7099e6249e4bad855a4cdf520c45c2e12ba0c922
202405081555_EB_dbgi_002999_01_01.mzML,9cfe108316e29cedb40e9c35dfbc56b64c21a7f2,e856d7c94db3ef91fd907c13d6b980904c9d4bd5
20240307_EB_dbgi_001827_01_01.mzML,51c253e9cf4af427afaa5c026ab1e2e23ab80562,744d473628ca15fc2fe146f634b79999dd5f6197
202405081555_EB_dbgi_002601_01_01.mzML,a05225b56195b4107483fa7b30610d53951d6971,23989e6e690d8f08c3d2af06fc3385f0a904d43a
202405241509_EB_dbgi_002611_01_01.mzML,1e2454a77f3d5f6cbc608315a0d66647164bd75e,fa1b1814b1b97ac4b617e3636375a1a8581e9802
202404241651_EB_dbgi_003186_01_01.mzML,7f99992027c3eb7f923fef7ab9bc9db399e50b7b,518db624dc55dc3fd1ae1f7b8c097011d5e5f3ed
202404191203_HC_dbgi_002830_01_01.mzML,7dc9a4407b25f29cd5167ddef80d3c04c59f2b8c,d21d6d6150f92da42111a5615e8468b64d941170
20240405_EB_dbgi_001798_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,e39abeac92ee4de92d675e2360d5e2b8257a2f18,0110cb9ac9c39dd8612fc632306fac1e991e8276
202405241509_EB_dbgi_002605_01_01.mzML,05c9a58f7f63eabe4dc19f0bb8e21a8e2b9de6a0,117e6b552bf9558812a6b0990cc059bb4d606871
202405081555_EB_dbgi_002363_01_01.mzML,8e7c198dcc15dac598a72034d3617433f223c6be,b09fecd972c3f611a1d663580ffa094cbf7435cd
202405081555_EB_dbgi_001849_01_01.mzML,76a6774e4a95acdf4acff17ccc662806abb49ac0,4a32dc256b6d90f4029c6d6c90d1d98c3ed75fbb
202405081555_EB_dbgi_001758_01_01.mzML,8d0f749db35d349419af9ccd34ac4342c7d46afd,d0235a9c2b5e11fab4ee603f8ff5245f6fc64153
20240405_EB_dbgi_002837_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,4c8534a2cbda82aeff808b50cdfe39a607b67eb8,7e629b6818359b11d39fb5211f8a0a52bce0dd1b
202405081555_EB_dbgi_001881_01_01.mzML,3bb342604b2365a8045ed24290c98b7511629bbe,cc94683665e202c632c5920b3eccaa83ad616116
202404191203_HC_dbgi_003152_01_01.mzML,d89786326baa123ebb0b418a5a593d8afeab5f51,1435d3c8e4b09d0ff56300f0391e2395cf4ef0e1
202405081555_EB_dbgi_001219_01_01.mzML,b432255eee8dc73f564a6e8d89227abae6bac187,cda2c6bbb8af6e3910509268bb0257d7727044d6
202404191203_HC_dbgi_002897_01_01.mzML,152ef4795ea6a05a44a02a8f51354af27ea34b2e,7f88b2369bd64375a4ec548715bfe67c58afff8e
202405081555_EB_dbgi_002464_01_01.mzML,463bc5097ca40f7b038eb25d94c2e2096dd56898,810bade3c83f291ba0962e39274a21475c62a84c
202404191203_HC_dbgi_002790_01_01.mzML,7ce25d69ad42e23364618083bac8eda56721ed7f,a354d893bf1db604c23e7ab9069ef3ad8bdbecb3
20240307_EB_dbgi_001764_01_01.mzML,4940b7563a6ca04532470e8dc3e5e2308f4e063f,cc56e2b0bcd8423ef3814cbd3f556828554fc7bb
202404191203_HC_dbgi_002795_01_01.mzML,cb54065f77524e2f6da1afe1afbb7e4f8cfd0f03,526daa7432347ffffe638b9749c856d300961297
202405081555_EB_dbgi_002954_01_01.mzML,2865dd8d0c72279a13cc4a5dcb70a96a220fb3a6,2de038d9b8e26f15fad27f8ac522b3dc2c1e8b12
20240307_EB_dbgi_001809_01_01.mzML,114d4f1fa92cec04f7d65af7c496a92ab34bc2ed,f805ec3dd34aa88d74b179d37eebcb89089a3023
202405081555_EB_dbgi_002394_01_01.mzML,9af3317705536f43dc42f8f54609f1e4475f0e5c,0ac5dc271c521f038fe73b8684d1481352b99dfd
20240405_EB_dbgi_002424_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,463be6dbcb723149137a7eb171637d520ebf5f2c,1534555d7483b2b6bbf769bd31d7ffd1dbe1853b
202405241509_EB_dbgi_002524_01_01.mzML,ab52719c41e24fb34ca4a9a004aab15f350108b6,5434528a4ec6572914cbdd1e26258205b00f15c6
20240307_EB_dbgi_002642_01_01.mzML,7f320709d7d992fb891b1312c3fce0ba9a97465a,bbd5807b0d08527b5df9462fc9ab816cc355c053
20240307_EB_dbgi_002635_01_01.mzML,8f83818e1570cb9d5848f2dfc3dc31652530d9b5,962ffd4fc3ce825f559543aafd3d4d92b2fbde3e
20240405_EB_dbgi_002256_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,0ae171db75cf3d646a37a6ffcb1bf4d8747eb699,7e426ebf50ea4a03ca0e24b23ca4381acf79add3
202405241509_EB_dbgi_002269_01_01.mzML,d2a5a93ddf143592af76745ae9b6646c0e18edcd,9d956ceea0c8c3c5864e318d0e3e7463226f2ae5
202405241509_EB_dbgi_002514_01_01.mzML,1b3a526e55fff0f96b80f2616c8062b7379cdc37,068b3a118e1db5e8ad229abb2d7302a2bdc6e4e7
20240405_EB_dbgi_002980_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,aadd71461e98ac7ee2f97f66a56291ecaa0b477e,a6b030d6292eeee2c343ab06c8bd58389842b2c2
202405241509_EB_dbgi_002744_01_01.mzML,b657995bc695af69184650a791a4012687c48222,0bfaeea3f91a314c1b0296ca0294e0acab4f226c
20240307_EB_dbgi_001875_01_01.mzML,d6f0a367e16c767b8792c8b8217ec995bd5e059d,24f895eba9cbfad8b4a565e95aa07a203db3184d
20240307_EB_dbgi_002294_01_01.mzML,98ec1ae9c4842d9ad009dd9ad9f2d2b19d3a133a,6c96048952712ff24ddd7d3d5139490d58bf114d
202405241509_EB_dbgi_001787_01_01.mzML,1a03c7ab0f988a4565c403eb98d4ba2532c60a5b,ff0d110ddf8091f8abec8d912eb0282c4e6b6c09
202405081555_EB_dbgi_001818_01_01.mzML,e5d0f1254d9f1a1b4c64f0590d66b8d27d5e607b,e6e9155fd0ec11c77e7cbe24d20a4956a042a647
202404191203_HC_dbgi_002589_01_01.mzML,cac53dd7c2f15534d65fc0caab2ba42be80dc4ba,6a2789a6968420a56a69fcecd767431b1728d22b
202405081555_EB_dbgi_002965_01_01.mzML,daa3010cb909f1d353cec271f5da3c91cc4c67c3,be042f893cd7819cc0d1f7f7eb9b86b316d6eaa7
202404191203_HC_dbgi_002944_01_01.mzML,c27f3f59afd85f41186a88f213e1121bb984233e,93650a65afc33b06433acaa330b4b4e08a5e5127
202405081555_EB_dbgi_002568_01_01.mzML,5ce0815a2554bae5b75efc4b39344bbf9e5650c6,0956e24e8a62b3f14d30564f66a775ab30e93521
20240405_EB_dbgi_002386_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,8b64572dfdc514a81135ae37b551bcbf1222ea1a,47d0ffa1c5a330bcd6c6cca55202f3b8a8f6672e
20240307_EB_dbgi_001848_01_01.mzML,6883ed3c166543f56b228b83d7e3dc68baac0b42,228cbad605d281bbe0336456bfe9ec1bf985acca
202405241509_EB_dbgi_002528_01_01.mzML,c5f29854bd06788e675a392e3c57ea7c89c2e591,956e35f0c987f7dfa40417bdff61c73e53a50ac9
20240405_EB_dbgi_002783_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,48355f0652f7bc258fe5ce187d922912293fce42,3f5fe21efcb578efe8b692c553600df77ea5590d
202404191203_HC_dbgi_003032_01_01.mzML,b23251bf164388fec7c5530379f22ae0e17f7d85,46b481768442a76f1ae3b83283ee116cfa4a4cf6
202405081555_EB_dbgi_002546_01_01.mzML,80159ba761a988d490a710b9b73f55a8c2b72af7,8223dfafa320ec9bdb5b4d93186f80283a9d6a3e
20240307_EB_dbgi_002375_01_01.mzML,dcea5da975ce4fa10b6326a037108d65f4f778ad,89cd3a691f8e66c68db01d5b051ddb8cfe3c541a
20240307_EB_dbgi_002603_01_01.mzML,f2effb50cc80a53fdf2387048fbe168d077bac04,bfcb9e1c0761d97c6792d861a2b376928a46cc7a
202405081555_EB_dbgi_002539_01_01.mzML,ef38855c2dd50f71aed5ba1fdb0a3992c4781c74,e167e840e4188385fe518949435ff7cec85ec144
20240307_EB_dbgi_001777_01_01.mzML,d9ca83853dcbf82bb9c2494fce5c3850588d50a8,4dd8413237edf128d1c1fcbb7b05743d17f6e08e
20240405_EB_dbgi_002593_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,b7d2e2edbe76d6c10f808e260116514247a958aa,f1025d5a2744f9b6a497aa6ff820e3868d7e4171
20240307_EB_dbgi_001873_01_01.mzML,7d64f4228633ea208d7ae676140c35ee3df481eb,29b4d6dcbf0c08178f362c328e12962386107b05
202405241509_EB_dbgi_001796_01_01.mzML,8bf18daa623462c0bc437d3dd793a660484410c6,770870ef3afd6b11813a8e26b45ca9faaef77817
20240307_EB_dbgi_002606_01_01.mzML,41a0494e28b85b10a5c516268052f66340ef1f79,58b2f5b33575ec441cd7a22af7e7d5867bb4341c
202405241509_EB_dbgi_002460_01_01.mzML,943e4437d48a768184c79900e8d05a09cf781a51,713c0d63ac1c0c5217ef1b85fc006564042faa24
202405081555_EB_dbgi_002462_01_01.mzML,a3f2cbffbeb9b8f0bf7f0fb188f50ee9ee1b34d4,210ba0653185ef4c334f40f85e0820b22b0694ad
20240405_EB_dbgi_002549_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,b27233468eabfb6e85e01b2a2f56983770f59da8,70d1b2012669169569e29cf60a51e59177053c15
202405081555_EB_dbgi_002503_01_01.mzML,01b96242d7855ffd6c5146162fbb1d83ff4a7efc,fc40df4387ea01fe294033bda3ab3ebec25dfb60
20240307_EB_dbgi_002498_01_01.mzML,807328ff1f6fe9fc22aee4b8652c8eb89e925aa1,c72b62ddb6823b4d5f3caf3e85e03fbf563f4f3f
202404191203_HC_dbgi_002898_01_01.mzML,b8771e0d30649021fd509d07973695a18c2c049f,7223844529853421f3f972ded66fb348c8891201
20240405_EB_dbgi_002792_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,05a00616784d229ec867825bcf233902aefc3068,6af29cc1b1f4fdb14d2ed346eaf66d15d838e9ae
20240405_EB_dbgi_002907_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,ca481a25c99b0c8120a4b437f0accb5dc54f4834,b567387a8f1176b7998fae599ed0cffd7562fd58
20240405_EB_dbgi_002763_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,4b578e95dd10d78be0e642cdd4606a510eda5cb4,a5bd6059a03d21bcc9f84ef2a5824bc890fdf25a
20240405_EB_dbgi_003041_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,7fa43f88ae3d59e1137175509bac2dc96e89a84b,3c6f052a0ada06da24d4d4a53a2a66b0ff35b44c
202404241651_EB_dbgi_003190_01_01.mzML,6c4b3364716797492c9ca5aa2a946fc613c1ab51,b8d80c9050012b1146e2cffd835f9d7be7c9dfe7
202405241509_EB_dbgi_002564_01_01.mzML,fcad6a50280229809d5d771b76ee7bc65728c44c,74878038bfe3769f26b79e22cd9500b97de53cf0
202404191203_HC_dbgi_001888_01_01.mzML,5c294395c5765444a3154df34925e497346daa31,55dd2a6519d2f9100f6e11c182d968a50abb3a9f
202405081555_EB_dbgi_002742_01_01.mzML,4940c9c7f9b7d9ffb04c31005bb815d544f18e91,eb63d67fcc6db4b21ed593ef82e3c0c6fed67efa
20240405_EB_dbgi_002468_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,078bf2eac36a901f46a7f5ab567975bfb4afc233,6967c451887b8e7758253cfc3ab1da23c5dfbca1
20240307_EB_dbgi_001912_01_01.mzML,3f1931e04bf6e3ed839a9c573021e7d3fecabe53,c7de360d2b2529ad9980e1336d65e169a60b7713
202404191203_HC_dbgi_002794_01_01.mzML,503bde2a90f0c69d5ab52d5cf00f788c0ff5a58b,6a912c75f922b533dadd7c2eb626bd0cc102c1dd
202404241651_EB_dbgi_003210_02_01.mzML,e3dcc1b0e0606b95a8d23868ae765409bee41f1c,5cbbc6ebf37b3bf28dbc541041061290345d2de5
202405241509_EB_dbgi_002576_01_01.mzML,0946c3f664c32a76b3cd67bbca872288def820b8,2245ed10622ce3973db40de955b3355544e3ff67
202405241509_EB_dbgi_002520_01_01.mzML,1266c97985e8bd7c9656e41924398719b0000e23,e2dca8f4a4b593e641d1aa39e45e3cff3cc9e394
202405241509_EB_dbgi_002541_01_01.mzML,7c81372b399d6b34434e354c6f0f602c8f062495,85a0ee627dc4e88ba628b6bfc96f521262061664
20240405_EB_dbgi_002922_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,04271a7fd1e8fae2e03f34d0437418789553cde7,8fbc0e4d93410f45ecb966f1a95530b68f3d9ebd
20240405_EB_dbgi_002989_01_01_100mm_C18_15min_DDA_ELON_pos.mzML,5627c48cd73674cfe75dcfb38138135cbeae63b1,81eca889a156d54d371d946b220e862668274add
202405241509_EB_dbgi_001760_01_01.mzML,e63f9158927c4ea728fdf08bd30fa39d30616461,316c37f7008b2d6492b3325e987488a4ba97727e
202405241509_EB_dbgi_002578_01_01.mzML,7a517c7f44fec7f30429d7431ca43fea6947e8f7,a5127badb0e28ca1bd31e3f0b7a99a089cf9b3ab
20240307_EB_dbgi_002704_01_01.mzML,2f7d2963094c2017ccf4ea19f9d15ec5e8fe74eb,2a941f67cead61c786380e32c9e5e3c7dcadb1f7
202404191203_HC_dbgi_003133_01_01.mzML,92c0b20edc37000a0897ce414cbf2d5768106881,033d7a46fb68cbfb81ceead74cb0ee9fed6106de
