CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
3366	3538	34	0.9008	0.000
3366	3554	34	0.9039	0.001
3366	3584	34	0.9025	0.001
3366	3589	34	0.9249	0.000
2858	3064	34	0.8936	41.938
3047	3064	34	0.8801	69.969
3064	3070	34	0.8753	-71.984
2897	3599	34	0.8266	13.979
3161	3599	34	0.8825	13.979
3215	3599	34	0.856	31.990
3228	3599	34	0.8527	31.989
3245	3599	34	0.8318	27.995
3411	3517	34	0.8661	-28.031
3517	3521	34	0.8859	0.000
3517	3545	34	0.8612	14.016
3517	3552	34	0.886	14.016
3276	3329	34	0.8782	-14.016
3311	3329	34	0.8093	15.995
3122	3152	34	0.9295	0.000
3152	3439	34	0.9063	-0.000
3152	3485	34	0.9493	0.000
3152	3539	34	0.9612	-0.000
3152	3554	34	0.9181	-28.031
3152	3589	34	0.8909	-28.031
3047	3265	34	0.8516	-28.031
3227	3265	34	0.871	0.000
2944	3525	34	0.8103	-208.074
3282	3525	34	0.9576	-0.001
3289	3525	34	0.8743	-208.073
3432	3525	34	0.8144	28.031
3525	3536	34	0.9476	0.000
3525	3549	34	0.9305	-14.016
2947	3081	34	0.8401	-14.016
2947	3100	34	0.8411	-14.016
2947	3188	34	0.8362	-28.031
2947	3264	34	0.8453	-14.015
2947	3457	34	0.8261	-14.016
3047	3227	34	0.858	-28.031
3227	3295	34	0.8004	-14.015
3095	3476	34	0.915	-13.982
3175	3476	34	0.9227	0.033
3324	3476	34	0.8925	-28.031
3337	3476	34	0.9058	-28.031
3359	3476	34	0.9207	-27.998
3442	3476	34	0.9005	-13.982
3476	3486	34	0.9489	-0.034
3476	3538	34	0.8988	101.962
3161	3228	34	0.8724	-18.009
3214	3228	34	0.8759	-18.009
3215	3228	34	0.8527	0.001
3228	3245	34	0.8853	3.994
3228	3311	34	0.823	-14.016
3103	3460	34	0.8356	-14.016
3134	3460	34	0.8196	13.979
3220	3460	34	0.9023	-42.047
3363	3460	34	0.8555	-42.047
3411	3460	34	0.9438	-14.016
3432	3460	34	0.8963	236.105
3460	3545	34	0.9101	0.000
3460	3552	34	0.9065	0.000
3460	3572	34	0.8875	-236.105
3460	3587	34	0.8681	-250.120
3122	3443	34	0.8972	-0.000
3181	3443	34	0.9157	-0.000
3397	3443	34	0.8887	68.062
3439	3443	34	0.9359	-0.000
3443	3485	34	0.9133	0.000
3443	3539	34	0.9176	0.000
2944	3432	34	0.871	-236.105
3103	3432	34	0.8066	-250.121
3432	3545	34	0.9055	236.105
3432	3552	34	0.9137	236.105
3432	3572	34	0.9075	0.000
3432	3587	34	0.9052	-14.016
3411	3521	34	0.8685	-28.031
3521	3552	34	0.8632	14.016
3070	3293	34	0.8993	-28.031
3161	3293	34	0.8663	-2.015
3214	3293	34	0.8893	-2.014
3276	3293	34	0.8927	-0.000
3293	3606	34	0.8784	-220.111
3022	3181	34	0.9353	59.948
3022	3289	34	0.9437	-28.032
3022	3324	34	0.9346	-42.014
3022	3337	34	0.9447	-42.014
3022	3359	34	0.9344	-42.047
3022	3397	34	0.8969	-8.114
3022	3439	34	0.9125	59.948
3022	3458	34	0.9372	59.948
3022	3551	34	0.9278	59.948
2750	3397	34	0.885	-36.146
2750	3483	34	0.8658	-36.146
2750	3551	34	0.9103	31.917
3080	3457	34	0.8528	-18.011
3081	3457	34	0.9488	-0.000
3097	3457	34	0.8688	-18.011
3100	3457	34	0.9658	0.000
3188	3457	34	0.83	14.016
3264	3457	34	0.9322	-0.000
3442	3457	34	0.881	224.105
2817	2936	34	0.837	17.974
2817	3070	34	0.8604	-28.031
3063	3478	34	0.8823	-61.964
3070	3478	34	0.8895	44.026
3181	3478	34	0.923	-59.948
3397	3478	34	0.9048	8.114
3458	3478	34	0.9216	-59.948
3478	3536	34	0.9041	-236.105
3181	3458	34	0.9817	0.000
3389	3458	34	0.9212	28.031
3397	3458	34	0.942	68.063
3439	3458	34	0.9594	0.000
3458	3483	34	0.9157	-68.062
3458	3485	34	0.9226	0.000
3458	3539	34	0.9535	0.000
3458	3551	34	0.9722	0.000
3175	3337	34	0.8627	28.065
3289	3337	34	0.9584	-13.982
3324	3337	34	0.9756	0.000
3337	3359	34	0.9655	-0.033
3080	3097	34	0.8144	0.000
3081	3097	34	0.8448	18.011
3097	3100	34	0.8461	-18.011
3097	3264	34	0.8352	-18.010
3220	3552	34	0.857	-42.047
3363	3552	34	0.8937	-42.047
3411	3552	34	0.9055	-14.015
3545	3552	34	0.9429	0.000
3552	3572	34	0.923	-236.105
3552	3587	34	0.8776	-250.121
3181	3439	34	0.962	0.000
3307	3439	34	0.9019	208.073
3397	3439	34	0.9262	68.063
3439	3485	34	0.9343	0.000
3439	3539	34	0.9507	0.000
3439	3551	34	0.9562	0.000
3070	3289	34	0.8735	15.994
3070	3536	34	0.8746	-192.079
3161	3214	34	0.8826	-0.000
3161	3215	34	0.8731	-18.010
3161	3245	34	0.8679	-14.015
3161	3606	34	0.8718	-222.126
3122	3539	34	0.9299	-0.000
3181	3539	34	0.9418	0.000
3397	3539	34	0.9178	68.063
3485	3539	34	0.957	-0.000
3539	3551	34	0.9557	0.000
3539	3554	34	0.9317	-28.031
3220	3363	34	0.868	0.000
3363	3411	34	0.8478	-28.032
3363	3545	34	0.8788	-42.047
3584	3589	34	0.9042	-0.000
879	3188	34	0.8236	95.037
3081	3188	34	0.8355	-14.016
3100	3188	34	0.8452	-14.016
3188	3264	34	0.8351	14.016
2897	3215	34	0.8083	-18.010
3215	3572	34	0.8226	-176.084
3095	3486	34	0.8898	-14.016
3175	3486	34	0.886	-0.000
3264	3486	34	0.8504	-238.121
3359	3486	34	0.8884	-28.032
3442	3486	34	0.9444	-14.015
2897	3311	34	0.8224	-32.026
3245	3311	34	0.8331	-18.010
2858	3047	34	0.9077	-28.031
3063	3549	34	0.8836	-312.085
3282	3549	34	0.9148	-14.017
3307	3549	34	0.8669	-101.996
3536	3549	34	0.9334	-14.016
3389	3527	34	0.917	0.000
3527	3534	34	0.9259	0.000
3527	3538	34	0.918	-0.000
3527	3605	34	0.9091	-0.000
3548	3605	34	0.8974	-0.000
3081	3264	34	0.9128	0.000
3100	3264	34	0.9321	0.000
3264	3442	34	0.905	-224.106
3080	3081	34	0.8735	-18.011
2897	2899	34	0.8627	-45.058
3134	3411	34	0.8018	27.995
3220	3411	34	0.9302	-28.031
3411	3545	34	0.9053	-14.015
3095	3175	34	0.9303	-14.016
3175	3359	34	0.8727	28.031
3095	3214	34	0.8735	-13.980
3095	3276	34	0.8641	-15.994
3095	3289	34	0.8958	28.031
3095	3442	34	0.8801	-0.001
3095	3534	34	0.9082	87.979
3289	3324	34	0.9511	-13.982
3324	3359	34	0.9577	-0.033
3214	3245	34	0.8735	-14.015
3245	3606	34	0.8859	-208.110
3134	3220	34	0.804	56.026
3081	3442	34	0.8441	-224.105
3100	3442	34	0.8956	-224.105
3122	3589	34	0.8788	-28.031
3485	3589	34	0.8983	-28.031
3554	3589	34	0.9422	-0.000
3589	3605	34	0.9238	0.000
3081	3100	34	0.9219	-0.000
2944	3587	34	0.8241	-250.121
3545	3587	34	0.8684	-250.120
3572	3587	34	0.8916	-14.016
3122	3485	34	0.9293	0.000
3122	3554	34	0.9028	-28.031
3214	3606	34	0.9003	-222.125
3276	3606	34	0.8483	-220.111
3181	3389	34	0.9243	-28.031
3389	3534	34	0.96	0.000
3389	3538	34	0.971	0.000
3389	3551	34	0.9121	28.032
3389	3554	34	0.9039	0.000
3389	3605	34	0.9338	0.000
3214	3276	34	0.882	-2.014
3063	3536	34	0.8748	-298.069
3282	3536	34	0.9294	-0.001
3289	3536	34	0.8818	-208.073
3181	3397	34	0.9356	-68.063
3397	3551	34	0.9155	68.063
3289	3359	34	0.9548	-14.015
3063	3307	34	0.8604	-210.089
3534	3605	34	0.9415	-0.000
3538	3605	34	0.9354	0.000
3551	3605	34	0.9198	-28.031
3554	3605	34	0.9274	-0.000
3534	3538	34	0.9599	-0.000
3538	3554	34	0.9037	0.000
3181	3551	34	0.9683	0.000
3485	3551	34	0.9261	0.000
3181	3534	34	0.9175	-28.031
3214	3534	34	0.8946	101.960
3103	3545	34	0.8618	-14.016
3220	3545	34	0.844	-42.047
3545	3572	34	0.9532	-236.105
2944	3103	34	0.8458	14.016
3103	3572	34	0.8368	-250.121
2944	3572	34	0.8655	-236.105
3485	3554	34	0.9273	-28.031
3295	3321	34	0.8969	-0.000
553	902	35	0.9272	192.064
751	902	35	0.9358	15.996
822	902	35	0.9348	15.996
902	1074	35	0.9273	-0.001
902	1328	35	0.9335	-15.996
902	1536	35	0.9251	-47.001
902	1539	35	0.9345	-15.996
902	1736	35	0.9825	-0.000
902	1788	35	0.9278	-0.001
787	788	35	0.9807	35.001
787	1408	35	0.9797	35.001
787	2238	35	0.9358	209.054
751	936	35	0.9372	-14.015
822	936	35	0.918	-14.015
936	1028	35	0.9626	-0.000
936	1328	35	0.9313	14.015
936	1535	35	0.9533	-0.000
936	1539	35	0.9269	14.015
936	1574	35	0.9137	-30.010
936	1721	35	0.9517	-0.000
936	2021	35	0.9247	-0.001
1028	1574	35	0.9185	-30.009
1535	1574	35	0.9157	-30.009
1574	1721	35	0.9206	30.009
749	1302	35	0.9131	-42.010
755	1302	35	0.9048	-0.000
751	1535	35	0.9488	-14.016
822	1535	35	0.9491	-14.016
1028	1535	35	0.9784	0.000
1315	1535	35	0.9214	30.011
1328	1535	35	0.9514	-14.016
1535	1539	35	0.9504	14.016
1535	1721	35	0.98	0.000
1535	2021	35	0.9363	-0.000
988	1074	35	0.9519	0.000
1074	1090	35	0.9276	-18.011
1074	1543	35	0.9513	0.000
1074	1682	35	0.9445	0.000
1074	1736	35	0.9256	0.000
1074	1788	35	0.9771	0.000
1074	2130	35	0.9206	0.000
1074	2239	35	0.9171	0.000
1074	2394	35	0.9152	0.000
413	561	35	0.9197	15.995
505	561	35	0.9395	15.995
561	677	35	0.9349	-0.000
553	1536	35	0.948	145.063
778	1536	35	0.9303	-191.043
788	1536	35	0.9838	-16.990
884	1536	35	0.9497	-191.043
1010	1536	35	0.9469	-191.043
1131	1536	35	0.9797	-16.990
1536	1629	35	0.9582	58.006
1536	1697	35	0.9723	13.979
1536	2238	35	0.937	191.043
778	884	35	0.9558	0.000
778	1010	35	0.963	0.000
778	1557	35	0.9638	0.000
778	1629	35	0.9237	-133.037
778	1681	35	0.9546	0.000
778	1697	35	0.9268	-177.064
413	505	35	0.9377	0.000
461	505	35	0.9266	-12.000
505	677	35	0.9352	15.995
505	688	35	0.9253	-14.016
505	776	35	0.9284	-14.016
505	837	35	0.9256	-14.016
688	776	35	0.9658	0.000
776	837	35	0.9889	0.000
776	2378	35	0.9182	-78.995
507	751	35	0.9536	192.064
751	822	35	0.9644	0.000
751	1028	35	0.9422	-14.016
751	1328	35	0.9682	0.000
751	1539	35	0.979	0.000
751	1721	35	0.9492	-14.016
751	1736	35	0.933	15.995
507	822	35	0.9477	192.064
822	1028	35	0.9327	-14.016
822	1328	35	0.9674	0.000
822	1539	35	0.9658	0.000
822	1721	35	0.9367	-14.016
822	1736	35	0.9367	15.995
884	1629	35	0.9324	-133.037
1077	1629	35	0.9407	46.042
1131	1629	35	0.9533	41.016
1557	1629	35	0.9432	-133.037
1629	1681	35	0.9412	133.037
1629	1697	35	0.953	-44.027
1629	2238	35	0.9332	133.037
1178	2151	35	0.9142	-0.000
727	1010	35	0.9418	46.005
727	1557	35	0.9129	46.005
727	1681	35	0.9155	46.006
1625	1836	35	0.9566	0.000
507	1105	35	0.9505	162.053
611	1105	35	0.9727	-0.000
621	1105	35	0.9585	-174.053
674	1105	35	0.9606	-174.053
743	1105	35	0.9437	-174.053
749	1105	35	0.941	-56.026
820	1105	35	0.9383	-174.053
845	1105	35	0.9758	0.000
1105	1197	35	0.9455	174.053
1105	1315	35	0.9361	-14.016
507	813	35	0.9273	174.053
648	1697	35	0.9472	31.990
788	1697	35	0.9726	-3.011
884	1697	35	0.9422	-177.064
1010	1697	35	0.939	-177.064
1131	1697	35	0.9705	-3.011
1557	1697	35	0.9451	-177.064
1681	1697	35	0.9375	-177.064
507	611	35	0.9612	162.053
507	621	35	0.9245	336.106
507	845	35	0.9584	162.053
507	1303	35	0.9392	159.042
507	1328	35	0.9546	192.064
507	1539	35	0.9513	192.064
988	1788	35	0.9702	0.000
1090	1788	35	0.9196	18.011
1543	1788	35	0.9671	0.000
1682	1788	35	0.9614	-0.000
1736	1788	35	0.9285	-0.000
1788	2130	35	0.9167	0.000
1788	2239	35	0.9338	0.000
1788	2394	35	0.9251	0.000
950	1066	35	0.9776	0.000
954	1066	35	0.9438	174.053
1066	1178	35	0.9707	0.000
1066	1312	35	0.9366	0.000
1066	1692	35	0.9661	0.000
295	1408	35	0.9054	5.974
884	2238	35	0.9453	0.000
1010	2238	35	0.9572	0.000
1094	2238	35	0.9478	0.000
1408	2238	35	0.9408	174.053
1681	2238	35	0.9538	-0.000
884	1681	35	0.9602	0.000
1010	1681	35	0.9792	0.000
1131	1681	35	0.9419	174.053
1557	1681	35	0.9696	0.000
648	788	35	0.9564	35.001
1028	1328	35	0.9433	14.016
1028	1539	35	0.9412	14.016
1028	1721	35	0.9745	0.000
1028	2021	35	0.9344	-0.000
611	621	35	0.9611	174.053
621	674	35	0.9809	0.000
621	743	35	0.9783	0.000
621	749	35	0.9304	-118.027
621	820	35	0.9664	0.000
621	845	35	0.9588	-174.053
621	1197	35	0.9777	0.000
621	1300	35	0.9583	0.000
1721	2021	35	0.9358	-0.000
349	983	35	0.956	0.000
461	983	35	0.9253	30.011
658	983	35	0.9359	-15.995
877	984	35	0.9405	-14.016
984	1175	35	0.93	0.000
553	2241	35	0.9235	10.990
988	1543	35	0.9795	0.000
988	1682	35	0.9726	0.000
988	2130	35	0.9212	0.000
988	2239	35	0.9439	0.000
988	2394	35	0.9262	0.000
1543	2394	35	0.9294	0.000
1682	2394	35	0.9396	-0.000
2239	2394	35	0.9373	0.000
349	461	35	0.9523	-30.011
349	658	35	0.9491	15.995
349	677	35	0.9099	-26.016
688	2378	35	0.9165	-78.995
837	2378	35	0.9093	-78.995
1315	2378	35	0.9346	24.969
954	1167	35	0.9381	-93.043
1167	1312	35	0.9039	267.096
1167	1315	35	0.9222	93.043
906	1303	35	0.9018	-3.011
1328	1539	35	0.9691	0.000
1539	1721	35	0.9498	-14.016
1539	1736	35	0.9308	15.995
1625	1736	35	0.925	5.974
749	1197	35	0.9367	118.027
749	1300	35	0.9247	118.027
611	820	35	0.946	174.053
674	820	35	0.9654	0.000
743	820	35	0.9629	0.000
820	1197	35	0.9657	0.000
820	1300	35	0.9582	0.000
820	1303	35	0.9253	-177.064
553	788	35	0.9486	162.053
788	884	35	0.9639	174.053
788	1010	35	0.9535	174.053
788	1131	35	0.9841	0.000
788	1408	35	0.9794	0.000
788	1557	35	0.9553	174.053
553	1557	35	0.9167	336.106
884	1557	35	0.9658	0.000
1010	1557	35	0.9733	0.000
1131	1557	35	0.9488	174.053
688	837	35	0.9619	0.000
837	877	35	0.9009	-42.022
553	1131	35	0.947	162.053
884	1131	35	0.9556	-174.053
1010	1131	35	0.948	-174.053
1131	1408	35	0.9659	0.000
950	1692	35	0.9695	0.000
954	1692	35	0.9448	174.053
1178	1692	35	0.9533	0.000
1312	1692	35	0.9447	0.000
1315	1692	35	0.9283	174.053
1543	1682	35	0.9733	0.000
1682	2130	35	0.913	-0.000
1682	2239	35	0.9529	-0.000
674	1300	35	0.9533	0.000
743	1300	35	0.9604	0.000
1197	1300	35	0.9579	-0.000
1300	1303	35	0.9326	-177.064
611	1197	35	0.945	174.053
674	1197	35	0.9736	0.000
743	1197	35	0.9766	0.000
845	1197	35	0.9419	174.053
877	1175	35	0.9015	-14.016
611	954	35	0.9448	-14.016
845	954	35	0.9431	-14.016
950	954	35	0.9432	-174.053
954	1125	35	0.928	-76.016
954	1312	35	0.9427	174.053
954	1315	35	0.9644	0.000
884	1010	35	0.9771	0.000
553	1736	35	0.9316	192.064
1328	1721	35	0.945	-14.016
1328	1736	35	0.9315	15.995
1090	2130	35	0.9143	18.011
1543	2130	35	0.9013	0.000
1125	1315	35	0.9231	76.016
611	1303	35	0.9586	-3.011
950	1312	35	0.9557	0.000
1178	1312	35	0.9268	0.000
1312	1315	35	0.9218	-174.053
461	658	35	0.9167	46.005
1543	2239	35	0.9455	0.000
461	677	35	0.9406	3.995
950	1178	35	0.9613	0.000
611	743	35	0.9448	174.053
674	743	35	0.9769	0.000
743	845	35	0.9403	-174.053
845	1315	35	0.9434	-14.016
611	674	35	0.9619	174.053
674	845	35	0.9586	-174.053
611	845	35	0.9892	-0.000
898	1045	36	0.9324	-0.000
978	1045	36	0.859	-0.000
1045	1133	36	0.9621	0.000
1045	1204	36	0.9514	0.000
1045	1430	36	0.9355	0.000
1045	1666	36	0.8498	-14.016
1045	1858	36	0.8759	0.000
1045	1901	36	0.8877	-14.016
1045	1949	36	0.9494	0.000
1045	2023	36	0.973	0.000
898	1133	36	0.9253	0.000
978	1133	36	0.8906	0.000
1133	1204	36	0.9516	0.000
1133	1430	36	0.9341	0.000
1133	1858	36	0.8879	0.000
1133	1901	36	0.8599	-14.016
1133	1949	36	0.9439	0.000
1133	2023	36	0.9569	0.000
898	978	36	0.8821	0.000
898	1204	36	0.9248	0.000
898	1430	36	0.9088	0.000
898	1858	36	0.8654	0.000
898	1901	36	0.8716	-14.016
898	1949	36	0.9217	0.000
898	2023	36	0.9377	0.000
1901	2363	36	0.8558	0.000
978	1949	36	0.8728	0.000
1204	1949	36	0.9455	0.000
1430	1949	36	0.9244	0.000
1666	1949	36	0.8676	14.016
1858	1949	36	0.8789	0.000
1901	1949	36	0.8752	14.016
1949	2023	36	0.947	-0.000
1204	1901	36	0.8761	-14.016
1430	1901	36	0.8794	-14.016
1540	1901	36	0.8497	-14.016
1666	1901	36	0.8832	0.000
1901	2023	36	0.8793	14.016
978	1204	36	0.8747	0.000
978	1430	36	0.8699	0.000
978	2023	36	0.8726	0.000
1204	1858	36	0.8869	0.000
1430	1858	36	0.859	0.000
1858	2023	36	0.8629	-0.000
1204	2023	36	0.9422	0.000
1430	2023	36	0.9273	0.000
1204	1430	36	0.9349	0.000
1430	1666	36	0.8459	-14.016
1204	1666	36	0.8452	-14.016
694	696	38	0.7894	-15.974
694	703	38	0.8051	22.993
691	703	38	0.8052	-1.004
691	1058	38	0.7605	106.006
691	1753	38	0.7642	25.995
703	1753	38	0.8193	26.999
1760	1805	39	0.9734	-58.042
1805	2018	39	0.978	15.994
1567	1828	39	0.9723	15.995
1827	1828	39	0.9624	-162.054
1828	1973	39	0.9703	-86.000
1828	2018	39	0.9614	-144.042
1567	1760	39	0.963	-86.000
1760	1973	39	0.9734	15.995
1973	2018	39	0.9681	-58.042
800	2627	40	0.8303	-70.078
2014	2075	44	0.785	28.031
1963	2014	44	0.8295	-45.058
966	2189	45	0.9626	0.000
2108	2189	45	0.9722	-0.000
966	2108	45	0.9696	0.000
2679	2681	46	0.7273	-297.179
8	10	47	0.7615	23.016
8	14	47	0.7822	64.042
8	23	47	0.7705	23.052
8	702	47	0.7087	-120.065
7	18	47	0.8482	-15.978
11	18	47	0.8141	41.027
12	18	47	0.8592	113.980
16	18	47	0.8733	129.958
18	24	47	0.8367	-514.853
18	26	47	0.8806	-145.936
18	27	47	0.9773	-15.978
18	30	47	0.9256	95.970
18	36	47	0.8055	113.980
18	38	47	0.9448	72.954
16	38	47	0.8106	202.912
19	38	47	0.8574	-15.978
23	38	47	0.7862	-13.980
24	38	47	0.7733	587.806
26	38	47	0.7981	218.889
27	38	47	0.9396	88.931
30	38	47	0.9589	-23.016
36	38	47	0.8763	-41.027
38	288	47	0.8571	41.026
425	550	47	0.7797	-2.015
425	702	47	0.7266	13.979
9	10	47	0.7465	-23.016
9	23	47	0.7407	-22.980
10	23	47	0.9577	0.036
14	23	47	0.8359	-40.991
17	23	47	0.8148	1.037
19	23	47	0.8447	-1.997
23	31	47	0.8011	0.996
14	34	47	0.7105	-17.937
20	34	47	0.7577	-0.959
22	34	47	0.7862	-1.960
28	34	47	0.9478	0.037
34	35	47	0.7337	2.990
34	36	47	0.8847	3.993
34	80	47	0.9359	-0.116
34	288	47	0.863	3.993
10	14	47	0.8085	41.027
10	17	47	0.7988	-1.001
10	19	47	0.8305	2.033
10	31	47	0.7866	1.032
550	702	47	0.8257	15.995
7	13	47	0.7421	54.943
7	19	47	0.9603	72.954
7	21	47	0.7622	113.980
7	22	47	0.8393	95.969
14	20	47	0.7605	-16.979
20	22	47	0.8342	1.001
20	28	47	0.7394	-0.996
20	31	47	0.8008	-23.016
12	27	47	0.7956	98.003
16	27	47	0.9028	113.980
24	27	47	0.8639	498.875
25	27	47	0.8084	243.938
26	27	47	0.9041	129.958
27	30	47	0.9128	111.947
27	32	47	0.8029	-368.917
27	36	47	0.8051	129.958
11	12	47	0.7928	-72.954
11	33	47	0.7199	-15.978
22	28	47	0.7874	-1.997
28	35	47	0.7141	3.027
28	36	47	0.8653	4.030
28	80	47	0.9183	-0.079
28	288	47	0.8539	4.030
13	19	47	0.7611	18.011
12	25	47	0.8282	-145.936
16	25	47	0.9101	-129.958
24	25	47	0.8733	254.937
25	26	47	0.9183	113.980
25	32	47	0.7332	-124.979
25	33	47	0.7787	202.912
12	16	47	0.9077	-15.978
16	24	47	0.9001	-384.895
16	26	47	0.9613	-15.978
16	32	47	0.8066	-254.937
16	33	47	0.7947	72.954
19	21	47	0.8018	41.027
21	22	47	0.8213	-18.011
21	36	47	0.7625	-15.978
21	37	47	0.8591	14.912
21	288	47	0.7784	-15.978
12	32	47	0.7261	-270.915
24	32	47	0.8145	129.958
26	32	47	0.7576	-238.959
12	26	47	0.7295	-31.955
24	26	47	0.8822	368.917
26	33	47	0.7993	88.931
17	31	47	0.7272	2.033
19	31	47	0.8934	-1.001
14	15	47	0.707	18.011
35	36	47	0.8303	1.003
35	288	47	0.8466	1.003
14	22	47	0.7607	-15.978
12	24	47	0.7574	-400.872
24	33	47	0.7698	457.848
22	36	47	0.7868	2.033
30	36	47	0.8612	18.011
36	288	47	0.9656	-0.000
22	288	47	0.7719	2.033
30	288	47	0.8992	18.011
22	30	47	0.8121	-15.978
19	22	47	0.8906	23.016
1092	1642	52	0.7479	18.011
140	148	57	0.8794	18.010
148	156	57	0.896	-36.021
148	388	57	0.8939	-36.021
148	1976	57	0.8464	-36.021
136	181	57	0.9501	-127.015
141	181	57	0.9157	-145.026
162	181	57	0.9734	18.011
165	181	57	0.9491	35.037
181	386	57	0.9459	-0.000
181	393	57	0.9598	-35.037
181	424	57	0.9077	-35.053
181	538	57	0.8895	26.963
181	911	57	0.9008	29.974
181	1531	57	0.8828	22.953
202	520	57	0.8805	-86.037
202	911	57	0.8667	-100.053
311	662	57	0.8448	-17.006
662	1135	57	0.8512	13.979
128	156	57	0.9688	18.011
140	156	57	0.914	-18.011
156	160	57	0.8701	2.016
156	388	57	0.9698	-0.000
156	389	57	0.969	-18.011
156	1976	57	0.9134	-0.000
156	2095	57	0.8742	0.000
538	1135	57	0.8978	-48.000
546	1135	57	0.8501	-14.016
907	1135	57	0.9307	-33.984
386	540	57	0.8771	-35.053
424	540	57	0.8687	-0.000
136	1531	57	0.9218	-104.063
162	1531	57	0.8953	40.964
165	1531	57	0.8848	57.990
211	1531	57	0.8803	-90.047
393	1531	57	0.8834	57.990
424	1531	57	0.87	58.006
538	1531	57	0.907	-4.010
907	1531	57	0.9002	10.005
911	1531	57	0.8807	-7.021
141	162	57	0.9054	-163.037
141	165	57	0.9064	-180.063
141	386	57	0.8856	-145.026
141	393	57	0.9061	-180.063
141	424	57	0.8601	-180.079
136	424	57	0.9055	-162.068
162	424	57	0.9062	-17.042
165	424	57	0.9134	-0.016
386	424	57	0.8829	-35.053
393	424	57	0.9176	-0.016
136	211	57	0.9035	-14.015
211	538	57	0.8899	-86.037
211	2309	57	0.8565	-113.000
128	2095	57	0.8773	18.011
140	2095	57	0.863	-18.011
388	2095	57	0.8795	0.000
389	2095	57	0.8759	18.011
1976	2095	57	0.9191	0.000
160	161	57	0.9357	18.010
160	385	57	0.8426	18.010
160	388	57	0.8579	-2.016
160	2276	57	0.8567	-0.000
128	140	57	0.9123	36.021
140	388	57	0.9063	-18.011
140	389	57	0.9064	-36.021
140	1976	57	0.8986	-18.011
522	712	57	0.9304	-0.000
522	786	57	0.8607	-27.995
162	911	57	0.8972	47.985
520	911	57	0.9007	-14.016
538	911	57	0.8793	3.011
907	911	57	0.9534	17.027
128	1976	57	0.9124	18.010
388	1976	57	0.9175	0.000
389	1976	57	0.9137	18.010
128	389	57	0.9714	0.000
388	389	57	0.9531	-18.010
161	385	57	0.9097	0.000
520	538	57	0.8889	-17.027
520	2276	57	0.844	118.063
459	546	57	0.8502	-15.995
546	786	57	0.8925	-14.016
161	2276	57	0.8653	-18.011
128	388	57	0.9593	18.010
136	165	57	0.9396	-162.053
162	165	57	0.9433	-17.027
165	386	57	0.9232	35.037
165	393	57	0.9786	0.000
165	907	57	0.8756	47.985
136	907	57	0.9037	-114.068
386	907	57	0.8829	12.948
393	907	57	0.8742	47.985
538	907	57	0.9514	-14.016
136	162	57	0.9433	-145.026
162	386	57	0.9437	18.010
162	393	57	0.9543	-17.027
162	538	57	0.9062	44.974
136	386	57	0.9184	-127.016
386	393	57	0.9295	-35.037
136	393	57	0.9434	-162.053
393	538	57	0.878	62.000
136	538	57	0.9067	-100.053
2847	2926	58	0.9477	28.031
2848	2926	58	0.918	-0.000
2926	2928	58	0.8519	17.027
2926	2932	58	0.9548	-28.031
2926	2933	58	0.8814	-414.204
2926	2935	58	0.9336	-14.015
2926	2996	58	0.8228	0.000
2926	2998	58	0.8789	-28.031
2847	2848	58	0.9233	28.031
2848	2928	58	0.8304	17.026
2848	2932	58	0.9214	-28.031
2848	2933	58	0.8579	-414.204
2848	2935	58	0.9066	-14.016
2848	2996	58	0.8263	0.000
2848	2998	58	0.8551	-28.031
2847	2998	58	0.876	-0.000
2932	2998	58	0.8788	-0.000
2933	2998	58	0.8684	386.173
2935	2998	58	0.8838	-14.016
2996	2998	58	0.8602	-28.031
2847	2850	58	0.8574	45.058
2847	2928	58	0.8742	45.058
2847	2932	58	0.9693	0.000
2847	2933	58	0.8858	-386.173
2847	2935	58	0.9523	14.016
2847	2996	58	0.8259	28.031
3595	3672	58	0.8533	0.000
3633	3672	58	0.8955	0.000
3672	3679	58	0.8567	-43.029
3672	3691	58	0.823	-43.029
3672	3692	58	0.9333	0.000
3672	3705	58	0.9198	0.000
1223	1428	58	0.9083	-14.016
1428	1774	58	0.8674	22.057
1428	2352	58	0.8349	14.016
1428	3656	58	0.8377	8.055
2932	2933	58	0.8855	-386.173
2933	2935	58	0.8868	400.189
2933	2996	58	0.8533	414.204
3595	3699	58	0.8483	0.000
3633	3699	58	0.8929	0.000
2932	2996	58	0.8269	28.031
2935	2996	58	0.8424	14.016
3595	3625	58	0.9109	0.000
3595	3633	58	0.8506	0.000
3595	3692	58	0.8416	0.000
3595	3705	58	0.8224	0.000
3608	3633	58	0.895	0.000
3633	3640	58	0.8622	0.000
3633	3664	58	0.883	0.000
3633	3692	58	0.9012	0.000
3633	3705	58	0.8779	0.000
1223	2850	58	0.8498	-254.079
2850	2928	58	0.9697	-0.000
2850	2932	58	0.8541	-45.058
2850	2935	58	0.8221	-31.042
2850	2995	58	0.9268	0.000
3608	3664	58	0.9401	0.000
3608	3679	58	0.8457	-43.029
3608	3692	58	0.9434	0.000
3608	3705	58	0.9264	0.000
2928	2935	58	0.8534	-31.042
2932	2935	58	0.9456	14.016
1223	1635	58	0.8274	-24.000
1223	2925	58	0.8391	-236.069
1223	2928	58	0.8497	-254.079
