cluster index	parent mass	RTMean
884	165.05468116403517	2.320746
885	497.1264386756756	2.3209357
886	312.123303405556	2.3210282
887	190.08632976742064	2.3215232
888	314.138849242624	2.322624
889	455.15254388452416	2.324373
890	471.12647112339687	2.324373
891	387.1259429663508	2.324656
892	193.086005929071	2.3247292
893	197.0808914196932	2.3247292
894	390.1758459178106	2.3247292
895	381.115732787469	2.3264413
896	192.10166673017287	2.3283675
897	186.1489469500959	2.328594
898	153.1274880615387	2.3322923
899	315.1419769183936	2.3391633
900	386.20209385965006	2.339766
901	347.1313258371438	2.346508
902	309.0960933274898	2.3466072
903	327.1076934303965	2.3477547
904	389.1784281829076	2.349111
905	340.19677628881857	2.3506944
906	355.1023837638097	2.3517504
907	312.16538539601265	2.3531487
908	317.1208196466578	2.3531487
909	190.0499324174002	2.3532045
910	718.2922006482361	2.3569095
911	295.13894252652267	2.3572626
912	333.0946808069626	2.3572626
913	579.1500559481408	2.3572626
914	463.1576973016989	2.3580568
915	349.08950185614435	2.3586824
916	258.16974870796867	2.3591306
917	365.0635664847159	2.3603346
918	420.1499387430754	2.3623538
919	344.1341319712679	2.3631644
920	163.0389933075165	2.364304
921	372.1653690240908	2.3645117
922	289.0706975154332	2.3692248
923	465.10248859556566	2.369349
924	153.05475507382937	2.3711498
925	332.1340595480113	2.3711498
926	337.0893770995518	2.3711498
927	353.0635950952112	2.3711498
928	360.1659799332074	2.3711498
929	376.1601807846008	2.3719845
930	197.12851390417268	2.372473
931	935.2430386397716	2.3729036
932	314.17510232993374	2.3734608
933	639.1195241089292	2.3744664
934	342.1757442092932	2.3753953
935	398.2021980811286	2.3759644
936	339.107146924338	2.3799841
937	156.10167423708737	2.3821173
938	304.1540578665092	2.3821173
939	177.0547045257861	2.3823042
940	356.14946406957097	2.382455
941	266.15982920372795	2.3825924
942	271.1151866536576	2.3825924
943	439.1576477749132	2.3842754
944	272.1282840742005	2.385981
945	370.1709625827778	2.3888686
946	375.1267839866373	2.3888686
947	290.1383719896592	2.3894603
948	386.1600358004599	2.390885
949	1155.2775130343562	2.390885
950	195.0652829268425	2.3926904
951	169.0496219745268	2.393367
952	391.0999693980481	2.3935
953	356.1132314974987	2.3959289
954	369.11816430110144	2.3974516
955	362.159898894981	2.4009194
956	407.0739813636913	2.4029202
957	397.1470732422336	2.4044867
958	175.1481791762312	2.4055786
959	373.183943930984	2.4058082
960	211.0602499180728	2.4059045
961	373.1137024488168	2.4059045
962	374.1166465317156	2.4059045
963	385.11292148226056	2.4059045
964	480.17145583901663	2.4070408
965	411.1987551265784	2.4071643
966	213.1122235505184	2.4077182
967	392.1917977845317	2.4077182
968	420.222940670901	2.4077182
969	434.2750427692423	2.4086123
970	389.1572023661012	2.4102647
971	374.108237135327	2.410556
972	227.0914288369489	2.4108918
973	275.07619546399525	2.4182098
974	297.0582547098261	2.4182098
975	461.1655755123695	2.4182098
976	625.1404030408044	2.4182098
977	411.12622928713535	2.418346
978	153.12751995397886	2.4201946
979	352.1597068643545	2.420579
980	357.1150758245271	2.420579
981	257.1381625854946	2.4220095
982	483.14754056946936	2.4228714
983	209.12851033955832	2.423549
984	321.1920895026288	2.423549
985	804.1255667645607	2.4262173
986	396.25936713745904	2.4296646
987	344.1499021685365	2.4297004
988	309.0969393791823	2.4302287
989	423.2489335472333	2.43403
990	386.1446435714903	2.4350305
991	454.2282160068784	2.4362688
992	459.18367749426096	2.4362688
993	597.1816740257925	2.4364958
994	238.14376839077664	2.4381135
995	147.04413042538573	2.441842
996	320.14883349143736	2.4465766
997	306.16993332619535	2.4503784
998	611.1609653088556	2.4524894
999	350.2173368472217	2.452845
1000	327.1412369491142	2.4540272
1001	322.18612375439494	2.4552095
1002	441.1733402564532	2.455944
1003	135.11704421375708	2.4568758
1004	436.2180134807569	2.4580772
1005	253.0707681914133	2.4581647
1006	415.1236004193763	2.4581647
1007	757.2188576505848	2.4606001
1008	779.2004130548025	2.4620135
1009	154.1590717928027	2.4654028
1010	165.05468727399202	2.469222
1011	259.0826762269736	2.4705622
1012	502.2072574540852	2.4728944
1013	433.13452971384623	2.474101
1014	455.1160935128581	2.474101
1015	478.1921188838342	2.474101
1016	217.1546912581216	2.4745867
1017	349.0893169426583	2.4746847
1018	344.13418487224686	2.4764717
1019	328.15442464885496	2.4773612
1020	505.2256178826848	2.4796748
1021	316.154533559215	2.4797778
1022	147.04413391865938	2.4799252
1023	398.202252407785	2.4800055
1024	403.1577060375106	2.481661
1025	448.1817957675317	2.4860406
1026	337.18707133021894	2.4865592
1027	307.1748571094652	2.486666
1028	339.10749825899705	2.487802
1029	449.1079757834282	2.487802
1030	455.22516649144535	2.487802
1031	389.21700759512674	2.4884317
1032	283.08121318329546	2.490641
1033	300.1077536337516	2.490641
1034	305.0631535744419	2.490641
1035	321.03727024942293	2.4913094
1036	422.2385989977621	2.4927356
1037	380.2159294366872	2.4940631
1038	321.1544020890664	2.4949527
1039	343.13634245723097	2.4949527
1040	370.1286837234129	2.5002618
1041	448.19699898967	2.5002618
1042	373.1843065113529	2.5008707
1043	453.13693256344	2.5015736
1044	349.08941655619793	2.5017216
1045	153.12759773606487	2.503487
1046	167.07042842310557	2.503487
1047	315.1804902198107	2.503487
1048	333.191049747133	2.503487
1049	374.1867714892861	2.503487
1050	396.25943755791656	2.503487
1051	389.1784198589692	2.5062804
1052	434.18129423542473	2.50841
1053	467.082235153668	2.5095165
1054	654.1302673731968	2.5095165
1055	372.1654379637248	2.5113473
1056	787.2298288858904	2.5121844
1057	286.14389508925416	2.5128179
1058	248.0917624315172	2.513147
1059	395.07395742531753	2.5209002
1060	179.07039405025117	2.5212498
1061	197.08097932256925	2.5212498
1062	562.1921088593971	2.5217898
1063	402.1759295230611	2.5221112
1064	425.1418730926324	2.5260773
1065	374.14469434378685	2.5264454
1066	195.0652740237064	2.5270953
1067	379.10002074739657	2.5279434
1068	420.1865675991687	2.5295403
1069	248.1280909773433	2.5313904
1070	344.14940656894566	2.5313904
1071	490.2071034926452	2.5313904
1072	240.15953626613552	2.5326586
1073	241.16273493399217	2.5326586
1074	309.0968339501028	2.5362895
1075	163.038970630927	2.5394003
1076	177.0546448135968	2.541249
1077	344.1341483789547	2.5427692
1078	441.1158473313485	2.5440989
1079	207.0652601305316	2.5445855
1080	225.0758025793409	2.5445855
1081	507.1684728105893	2.545608
1082	300.159482983683	2.5470843
1083	192.10192719347103	2.5483944
1084	235.06013349046776	2.5486598
1085	253.07071017022523	2.5486598
1086	275.052625745749	2.5486598
1087	399.1286448820099	2.5486598
1088	867.212948481867	2.5493279
1089	409.1105193770925	2.5497851
1090	327.1075887163302	2.549963
1091	288.14418222084413	2.5507298
1092	356.11287349106755	2.5509448
1093	389.15762527665095	2.5521555
1094	165.05469063483753	2.559392
1095	406.164392850376	2.5606892
1096	293.09964377715625	2.561089
1097	187.1805362730508	2.561994
1098	595.1660211471107	2.567681
1099	375.0687353808104	2.5705392
1100	377.0844541345325	2.5705392
1101	354.17593510413207	2.5719423
1102	359.1312667344934	2.5719423
1103	291.0863321242141	2.5720556
1104	372.1290433935085	2.5728426
1105	355.10234442133134	2.5742493
1106	370.1133560961841	2.574698
1107	139.03881129886398	2.5747986
1108	163.03885583267518	2.5747986
1109	289.07068281690727	2.5760825
1110	579.1498512972171	2.5767245
1111	373.18343596176567	2.5767555
1112	147.0441048745898	2.577904
1113	245.1859798294165	2.579412
1114	445.1616982203567	2.581098
1115	293.1165368197347	2.5824592
1116	423.1795566310799	2.5824592
1117	398.2021124487202	2.5825295
1118	481.1315926318154	2.5828357
1119	294.1184891907812	2.585473
1120	299.0738141842523	2.585473
1121	425.1415821956111	2.5885332
1122	448.2176966877762	2.5940976
1123	361.0894247715139	2.5961564
1124	556.2390918287965	2.5963988
1125	445.1342819475901	2.5975282
1126	370.1708079553477	2.6050117
1127	375.1261420868749	2.6050117
1128	315.1803893249003	2.6053486
1129	333.190966197572	2.6053486
1130	420.18662696869774	2.605871
1131	339.1075404890124	2.6068468
1132	135.1169860142886	2.607883
1133	153.1274962869561	2.607883
1134	362.18097603473	2.6080995
1135	346.1496578022339	2.6088686
1136	351.10506972199914	2.6088686
1137	432.2593226630144	2.609493
1138	561.1944435376549	2.6099153
1139	295.10273104163525	2.6111875
1140	411.16263972385855	2.6117418
1141	773.2160001352479	2.6129837
1142	189.12742251963584	2.6131566
1143	370.1287244555705	2.6175234
1144	225.14852283514327	2.6177967
1145	207.1380330061257	2.617992
1146	404.2280978690916	2.617992
1147	409.183425051639	2.6195543
1148	123.04433778925636	2.621205
1149	151.0391346994496	2.621205
1150	221.08092950427388	2.621205
1151	418.171164462536	2.621205
1152	439.100147943536	2.621205
1153	350.13706888934985	2.6225753
1154	382.0932089789971	2.6225753
1155	655.3033948143851	2.6225753
1156	471.1838638362544	2.6230333
1157	147.04408449393796	2.6249068
1158	457.1681785854775	2.6261475
1159	735.2109537689169	2.6261475
1160	396.2593443593809	2.6278226
1161	374.1448020030812	2.628417
1162	379.1000649802076	2.628417
1163	395.0740044804247	2.628417
1164	402.1759837331141	2.628417
1165	328.15467212845306	2.6317077
1166	392.1915838775421	2.6322339
1167	462.1607537790724	2.635234
1168	177.0546754664082	2.637681
1169	504.22295744381455	2.6381347
1170	291.1737499281523	2.638664
1171	224.13935464969532	2.6389735
1172	371.1678584877866	2.6389735
1173	335.073721432441	2.644802
1174	289.07067011394264	2.6448133
1175	321.19210773102304	2.646593
1176	470.2286694727357	2.648948
1177	404.1552230925938	2.6500947
1178	195.0652648310377	2.651486
1179	312.1597728871234	2.653198
1180	360.1660167110236	2.6538773
1181	365.1219776283939	2.6538773
1182	347.1448589037533	2.6546657
1183	409.1104822431956	2.654682
1184	163.03894659237517	2.6578467
1185	467.1526379963586	2.658435
1186	175.1478838224885	2.6642478
1187	179.11781811977664	2.6642478
1188	330.1183533760577	2.664779
1189	167.07032256601025	2.667613
1190	329.12308490014846	2.667613
1191	342.13609120507084	2.6711044
1192	342.1699989037251	2.6715996
1193	319.0424720039931	2.6721597
1194	456.2076011578063	2.6725073
1195	340.1603653579294	2.6737711
1196	396.2593616495872	2.6737711
1197	181.0493851355011	2.6742134
1198	257.1382859875176	2.674797
1199	297.06022250695526	2.675381
1200	314.08703504858823	2.675381
1201	373.1834834048148	2.6762168
1202	275.0913607511231	2.6767108
1203	541.2258646291045	2.6767192
1204	153.12748994505728	2.6796045
1205	333.1908673411728	2.6796045
1206	406.2431066964554	2.68356
1207	450.21229955722544	2.6857307
1208	427.1728805138262	2.6871092
1209	191.1429435618188	2.6877587
1210	411.19898724332194	2.691739
1211	394.2437716651375	2.6929328
1212	242.1750986365448	2.6931326
1213	627.1558447592282	2.6949105
1214	357.11800947296274	2.6962962
1215	312.12301863443884	2.6978183
1216	469.1320558899971	2.6987798
1217	434.2750071155933	2.7014694
1218	189.1273983655608	2.7061336
1219	303.0499193398942	2.706173
1220	224.13935983431475	2.7069833
1221	401.1784033713403	2.7069833
1222	370.1285192477609	2.7084682
1223	161.13258498703394	2.710567
1224	163.11181927493377	2.710567
1225	369.1909901683672	2.710567
1226	377.08449220402304	2.7118084
1227	227.1642116468078	2.7129593
1228	387.2014172402715	2.713308
1229	207.1380539460371	2.714504
1230	518.2388117219457	2.7145467
1231	208.14136151195328	2.7147696
1232	135.1169821825327	2.7149756
1233	245.1860133913968	2.7154155
1234	432.25928998048346	2.7154298
1235	193.0495801367452	2.715596
1236	355.10296103729803	2.715596
1237	163.03898657396633	2.7161057
1238	325.0918313753574	2.7161057
1239	225.1485281196788	2.7169044
1240	149.09625587773127	2.7171748
1241	409.1834094779072	2.7202961
1242	611.1609453930766	2.7213242
1243	411.1990022514962	2.7243097
1244	304.129221171296	2.7247229
1245	400.2178296824636	2.7292728
1246	408.2230015580728	2.729285
1247	413.1782854488176	2.729285
1248	434.20226568466046	2.7294216
1249	211.13286883781177	2.7298722
1250	422.2174357790636	2.7303388
1251	276.1230791086741	2.7332063
1252	757.2186443456734	2.7332664
1253	406.2437893224948	2.7334769
1254	276.1594811980209	2.734303
1255	389.217190783939	2.7361083
1256	328.15464329462816	2.736576
1257	317.0271770914261	2.7373405
1258	316.1543519469344	2.7408326
1259	340.1026873845018	2.7416117
1260	356.1128818577455	2.7416117
1261	191.1431637557288	2.741673
1262	379.1000379899551	2.7417927
1263	295.0450664150049	2.7431452
1264	312.0716142561045	2.7431452
1265	579.1500340167767	2.743959
1266	371.1678009718923	2.7445462
1267	467.15250618516535	2.7467837
1268	705.236695605081	2.748058
1269	374.1446959158578	2.7491632
1270	519.2414934092436	2.7515082
1271	250.1439090639139	2.7518096
1272	442.2284600799856	2.7521818
1273	547.1998741891631	2.7563007
1274	366.2124511633358	2.7590466
1275	137.09615157896602	2.7600236
1276	169.04961194663258	2.763552
1277	331.1024993864821	2.763552
1278	423.1263380569106	2.763552
1279	452.2280381294413	2.7642846
1280	409.183402037307	2.766546
1281	401.1783147235578	2.770952
1282	240.15944194435147	2.7726848
1283	370.1710368831944	2.7728488
1284	725.1194830686875	2.7734487
1285	700.2814041538238	2.7747383
1286	811.1690037165653	2.775027
1287	330.17057942524366	2.7755864
1288	331.1737678107864	2.7756047
1289	121.06506178971398	2.7765152
1290	135.04419721289568	2.7765152
1291	167.0703491417353	2.7765152
1292	207.0628437068252	2.7765152
1293	230.13870879017847	2.7765152
1294	179.07034503891146	2.7769747
1295	197.0809428641197	2.7769747
1296	296.1856077720475	2.7772346
1297	192.1020515089336	2.7795122
1298	295.0922732435014	2.7795105
1299	375.1264005949967	2.7797608
1300	181.04951159644105	2.781578
1301	323.0760478918076	2.781578
1302	341.0866926746762	2.781578
1303	358.11329396243315	2.781578
1304	363.0686157482708	2.781578
1305	386.1444892039033	2.781578
1306	343.1364294309469	2.787159
1307	282.170060825864	2.7875512
1308	544.239120869023	2.7898018
1309	549.194407449239	2.7898018
1310	177.0546910837853	2.7906103
1311	293.1821561451361	2.7923503
1312	195.06524438679847	2.7929757
1313	217.1434806080708	2.793814
1314	262.2012533609936	2.793814
1315	369.1180540315949	2.7959194
1316	191.1432178035936	2.79663
1317	391.0999335520211	2.797807
1318	189.12742052022645	2.799754
1319	465.1367935545893	2.799727
1320	328.1550746299389	2.8006697
1321	329.1585762887863	2.8006697
1322	404.22795278160345	2.8014235
1323	338.18093987528687	2.8025486
1324	163.0390166108012	2.8044727
1325	427.1939347065653	2.8058264
1326	413.21460119897074	2.8060594
1327	290.1748681424252	2.8063745
1328	325.0917864054247	2.8089733
1329	400.2178592926166	2.8090441
1330	303.0498978811575	2.8097284
1331	407.253560836985	2.8100288
1332	225.14860764794216	2.8128247
1333	352.1602387223845	2.8139267
1334	411.1626290364737	2.8178015
1335	445.1342144088105	2.8184807
1336	358.1649105836826	2.8198595
1337	1124.142727587182	2.8205667
1338	504.2229792186191	2.8212147
1339	730.2918049110248	2.8256595
1340	743.2028185179461	2.8256607
1341	309.096885005825	2.8258817
1342	393.1157075713617	2.8258817
1343	735.2472721532721	2.8284326
1344	956.1365029080328	2.8343663
1345	227.16424328374853	2.8367858
1346	389.2172319292	2.8367858
1347	434.2750360232093	2.8367858
1348	561.1944163921769	2.8376896
1349	627.1557596136398	2.8379478
1350	361.1469690972061	2.8380456
1351	407.1677236449363	2.8387413
1352	479.0823464533667	2.8396673
1353	611.1245466327833	2.8396673
1354	633.1060574339389	2.8396673
1355	356.1915964894402	2.8434162
1356	411.19921248499423	2.843843
1357	337.0893709700238	2.8481746
1358	301.03435713463284	2.8489797
1359	625.1401871276688	2.8489797
1360	597.1453093886049	2.8492851
1361	304.1542366171126	2.8494854
1362	207.13809982570453	2.8591037
1363	465.1034278896327	2.8596005
1364	554.3173961799482	2.8618827
1365	384.14444983023503	2.862165
1366	358.1136269650789	2.862454
1367	126.09158241570154	2.8653076
1368	563.2101104159473	2.868603
1369	384.12899826090336	2.8698573
1370	312.1805228328986	2.8719964
1371	409.18345535709886	2.873021
1372	356.0976361066068	2.8744915
1373	371.1677536119003	2.875489
1374	430.1343894797069	2.876078
1375	170.11757918582532	2.8769677
1376	384.1652535437738	2.8772826
1377	297.11210065984284	2.8785021
1378	233.18597944497608	2.87886
1379	188.12817875133788	2.8805761
1380	210.1101452898269	2.8805761
1381	622.1947447389635	2.880642
1382	390.1398071630472	2.8813837
1383	147.04409559732787	2.8816957
1384	361.053048919904	2.8819366
1385	439.1575396822719	2.8823807
1386	306.1700457712473	2.8824935
1387	611.3327793908958	2.8824935
1388	741.223691279581	2.884444
1389	283.0971751759594	2.8861592
1390	326.13979520242856	2.8861592
1391	328.155037913838	2.8864458
1392	454.2312324680837	2.8868275
1393	179.0702693113579	2.8871462
1394	197.08082364992708	2.8871462
1395	355.1023889954415	2.8871462
1396	373.11318514077607	2.8871462
1397	395.0950592586872	2.8871462
1398	422.21741171718304	2.8871462
1399	327.1461514661016	2.8876896
1400	413.21478233698906	2.8886836
1401	287.054999001889	2.8889387
1402	449.1079757629471	2.8889387
1403	611.1608869240515	2.8889387
1404	633.1427416119083	2.8889387
1405	196.0607231679116	2.88938
1406	314.1755935443378	2.8897412
1407	434.20227513144414	2.8897512
1408	339.10752288822835	2.8907034
1409	653.2872587622701	2.8912134
1410	361.089329668706	2.891458
1411	400.1391522884438	2.8937008
1412	401.1793743871676	2.8943968
1413	445.2347832374148	2.8958306
1414	241.10703273509773	2.8959446
1415	406.2436260474109	2.8974447
1416	452.22788552689866	2.8996186
1417	178.08628679247823	2.9022813
1418	331.16351364690155	2.9022813
1419	455.1313584953581	2.9028788
1420	617.1477224323288	2.9056685
1421	133.10131622617484	2.90682
1422	429.17330640308273	2.9079702
1423	163.0389696229086	2.9089994
1424	595.1660823303235	2.9131956
1425	207.13819219526533	2.9157763
1426	387.20166178117046	2.9157763
1427	436.2904628983348	2.915888
1428	175.14818852794096	2.9173124
1429	202.0896711095596	2.918443
1430	153.12748053510322	2.9189317
1431	383.1701330298144	2.9189317
1432	419.1910906073312	2.9189317
1433	354.19114409689945	2.920033
1434	193.15880516654144	2.9205532
1435	619.0910612825928	2.922103
1436	372.0927016679417	2.924556
1437	313.0917225576388	2.9245677
1438	165.05469738195782	2.9246287
1439	290.17506973493926	2.9329336
1440	563.2102841157256	2.9333622
1441	558.2548604701955	2.9340398
1442	417.1731758698307	2.936758
1443	137.09629645281706	2.9367907
1444	413.21477677494926	2.9408262
1445	210.1488841138423	2.9422333
1446	300.16020890493513	2.942952
1447	422.1205374213587	2.9430075
1448	147.04408791275142	2.948132
1449	388.1759381782345	2.9482918
1450	476.3067024842715	2.94837
1451	298.2012608740763	2.9523418
1452	412.2186495477008	2.9528203
1453	484.24484529394346	2.9537127
1454	408.2593502586055	2.9557881
1455	359.1700892317671	2.9570277
1456	349.0895562385448	2.9572816
1457	434.2024741182136	2.9575374
1458	389.2171458406376	2.957832
1459	271.07886936942384	2.959506
1460	327.10764371154386	2.959506
1461	344.13432117138865	2.959506
1462	372.1655767064349	2.959506
1463	231.0863670494244	2.961077
1464	356.14943299583706	2.9624019
1465	266.1234197860357	2.9640114
1466	137.05981158625514	2.9644501
1467	251.1278146250072	2.9644501
1468	435.1627073465831	2.9644501
1469	231.0652737220632	2.964763
1470	588.2653807166047	2.964763
1471	593.2207400388432	2.964763
1472	430.2074064503572	2.9649587
1473	191.14309320289084	2.9665246
1474	468.1630983128919	2.9676077
1475	462.23350110897	2.9679506
1476	439.1576599009672	2.9684565
1477	227.1641919967336	2.9692822
1478	446.1810567301164	2.9693046
1479	491.2388836873656	2.9693046
1480	206.0811362135289	2.971662
1481	197.1172784182145	2.9725244
1482	352.1601799268675	2.9744656
1483	287.0550580330992	2.9751878
1484	368.113405009339	2.9762247
1485	284.1280783674263	2.976418
1486	357.11540920182614	2.9800487
1487	373.0898023344662	2.9800487
1488	380.19146652271	2.9800487
1489	411.1991256438701	2.9816542
1490	382.1287360956034	2.98286
1491	434.2749872076921	2.983253
1492	409.1836558079539	2.9844134
1493	250.14395905561972	2.985619
1494	418.17102397651456	2.986517
1495	423.1264235957372	2.986517
1496	487.21512741461873	2.9917657
1497	303.049834079131	2.9938362
1498	274.06865137301844	2.995975
1499	252.08672638413583	2.997889
1500	285.16962996450314	2.999899
1501	644.3125897510325	2.999899
1502	465.103212229585	3.0012286
1503	406.2438222880953	3.0013165
1504	432.1868109960592	3.0013795
1505	437.1420860437804	3.0013795
1506	460.217718705664	3.0013795
1507	342.1702089651778	3.002311
1508	370.1289911721283	3.0031724
1509	371.1320642191112	3.0031724
1510	386.1236081620248	3.0031724
1511	449.10788177311485	3.003594
1512	773.1920530698059	3.003594
1513	795.1739430656239	3.003594
1514	649.2676943455219	3.0046206
1515	219.1016663165081	3.0054042
1516	221.0808796441021	3.0054042
1517	235.09654422185892	3.0054042
1518	253.1071117021839	3.0054042
1519	540.2443590749939	3.0054042
1520	626.1716057507916	3.0059633
1521	633.1426713334513	3.006794
1522	611.1611900225047	3.008572
1523	301.0344517156554	3.0089216
1524	133.1012996889466	3.0090158
1525	371.20642262160806	3.0090158
1526	475.1210658864956	3.0090158
1527	394.2437242773329	3.0114868
1528	366.21255326574175	3.0115876
1529	306.1700082710065	3.012928
1530	163.0388777758316	3.0136158
1531	302.15985796112903	3.015794
1532	468.2359043940654	3.0174801
1533	207.13802089384865	3.0183415
1534	371.167784316401	3.018963
1535	339.1074539585729	3.0213
1536	356.09759628931226	3.0229757
1537	361.0529138316916	3.0229757
1538	324.1229937336864	3.0242348
1539	325.091785182608	3.028671
1540	153.12740851792273	3.0289521
1541	225.1485725818483	3.032833
1542	344.1857155661419	3.0344775
1543	309.0968135920509	3.0356684
1544	300.15929289792206	3.0371428
1545	189.1273859788396	3.0405505
1546	147.04408687010994	3.0408885
1547	314.19610420809323	3.040966
1548	177.05466601251268	3.0412827
1549	211.144101003764	3.0414279
1550	471.18391822862975	3.0415485
1551	181.12229469056263	3.0435815
1552	178.0849830375759	3.0445845
1553	327.1412830028026	3.0445845
1554	412.2179148503637	3.0448377
1555	498.17354221040097	3.0462878
1556	417.1730173945638	3.0463676
1557	165.05467547382923	3.0491042
1558	355.1727155445908	3.049553
1559	314.13856791113886	3.0509324
1560	521.249692016344	3.0517843
1561	135.1169111436826	3.0535746
1562	350.2173806964657	3.053592
1563	326.13863466720665	3.0546932
1564	286.1436019151609	3.054775
1565	609.1451495426372	3.0575097
1566	305.1131912095755	3.059139
1567	669.1665341033479	3.0592587
1568	691.1476754550293	3.0592587
1569	224.16452090331904	3.0637386
1570	463.0874379683012	3.0640006
1571	172.13320410272476	3.0647333
1572	409.18335267329047	3.0658836
1573	378.2484840492653	3.0674922
1574	369.1168896229776	3.0680788
1575	554.2234978799729	3.0693123
1576	559.1788725431212	3.0693123
1577	217.1910661037847	3.06977
1578	520.3329550343681	3.0705009
1579	413.1421303013511	3.0708447
1580	448.2178426299501	3.0710294
1581	404.2278959595177	3.071294
1582	356.1488797435308	3.0721922
1583	595.1294243729966	3.0734031
1584	479.0825268850317	3.075181
1585	501.0638980995664	3.075181
1586	404.1552089044062	3.076271
1587	303.0493641657071	3.077926
1588	494.0927981942537	3.0797305
1589	465.1029356755389	3.0798361
1590	347.07371294760856	3.0836494
1591	345.1794312283632	3.0876849
1592	487.0846184582906	3.0879872
1593	343.17230687400723	3.0904257
1594	344.1746812223649	3.0904257
1595	382.1274461144552	3.0904257
1596	390.09504833305465	3.0904257
1597	709.2741038881411	3.0904257
1598	735.2186986916308	3.0904257
1599	301.034239488102	3.0907087
1600	581.1498720191647	3.091035
1601	342.11526429064133	3.096708
1602	355.1726069781833	3.0968418
1603	364.15129117837705	3.0984447
1604	555.1315160493155	3.099511
1605	190.08574512745696	3.1007779
1606	311.1261606666825	3.1007779
1607	371.1190587362449	3.1007779
1608	502.2073060405284	3.1013665
1609	331.13616025830817	3.101509
1610	590.2234429231593	3.1014977
1611	683.331433427469	3.1032374
1612	459.24803746031154	3.1064637
1613	839.2005800867948	3.107662
1614	287.0545747362581	3.108617
1615	342.169852077859	3.1108937
1616	409.11116633806313	3.1111505
1617	356.1505199016965	3.111682
1618	379.0999631110113	3.1177468
1619	617.1138004843265	3.1180933
1620	219.1744130700077	3.118322
1621	374.14465042813976	3.118328
1622	411.1991485476534	3.1250944
1623	449.1080689062629	3.1250908
1624	402.176073968496	3.125837
1625	315.0709262411804	3.12741
1626	423.1989996546532	3.1282897
1627	368.11262976426696	3.1296647
1628	506.1870222529839	3.129818
1629	298.09177001669326	3.1306608
1630	147.04396388232	3.131093
1631	338.1961031684656	3.1321561
1632	375.0023952755551	3.1332324
1633	593.2205843911946	3.1350257
1634	437.214730254547	3.1350806
1635	185.13252476501071	3.1357832
1636	203.14311363039	3.1357832
1637	528.1842686553321	3.1357832
1638	538.2281959775961	3.1364527
1639	771.1034784585652	3.136612
1640	958.1518816780678	3.136612
1641	407.1311735330726	3.1385837
1642	338.10237061126884	3.139924
1643	345.1895258636465	3.139924
1644	443.0974480670952	3.1411622
1645	326.13818182137976	3.1441004
1646	372.14301526744	3.1441004
1647	226.15503976885503	3.145451
1648	343.23388275145004	3.145451
1649	451.1238320471799	3.145451
1650	389.2170144939317	3.1460273
1651	429.20961937764696	3.14631
1652	289.07060993529007	3.1471565
1653	431.1888497566623	3.1490695
1654	372.1801685503264	3.1504595
1655	332.1856571819558	3.152285
1656	386.1082294006109	3.152285
1657	426.233660867202	3.152285
1658	492.2440944657377	3.1537452
1659	497.1993332183501	3.1537452
1660	457.2407684882227	3.155913
1661	193.15877714703703	3.1570513
1662	340.15431011909203	3.1577053
1663	463.08739437202826	3.1591468
1664	468.24351389381377	3.1596146
1665	398.1228697501411	3.1607254
1666	167.14308421127117	3.165799
1667	237.1847551436317	3.165799
1668	406.2436413666485	3.166935
1669	540.2441093960921	3.1671588
1670	631.093072466957	3.1697721
1671	473.20049567816494	3.1705558
1672	468.2079113337388	3.172227
1673	370.1286250016178	3.1732543
1674	456.18663432544565	3.176537
1675	564.3592209548077	3.178532
1676	411.19905350066864	3.179936
1677	300.15852937641534	3.1799898
1678	522.2901577975847	3.1799898
1679	409.1833367966973	3.1815534
1680	371.2064490768031	3.1835582
1681	165.05463695708417	3.1847825
1682	309.09664368518065	3.190436
1683	501.19438215819554	3.1914182
1684	457.2407071845996	3.1960895
1685	303.04983745159126	3.1972325
1686	435.0924067584636	3.1972325
1687	280.190726973848	3.1989725
1688	400.1384628674164	3.1991334
1689	291.0975141442344	3.2009163
1690	147.0440624938579	3.2009366
1691	434.2750066018403	3.201001
1692	195.0651594204417	3.2014294
1693	177.0546045134408	3.206169
1694	207.06524404972285	3.2079237
1695	347.0737109908014	3.2091618
1696	355.17270830450616	3.210365
1697	342.1184924952073	3.2114367
1698	370.1496580319597	3.2114367
1699	496.1450167669421	3.2154572
1700	482.2597530772611	3.2155058
1701	439.2303896780042	3.219874
1702	609.1450704862405	3.2201939
1703	631.1267260485863	3.2201939
1704	135.11692755898713	3.2240655
1705	551.1033609837732	3.2241237
1706	342.17009341346807	3.2241962
1707	487.21508974784575	3.2247448
1708	534.2912201364676	3.2248724
1709	163.03890959605806	3.229089
1710	566.1142772857349	3.2300348
1711	274.1648067012029	3.2301495
1712	404.22785271178793	3.2301495
1713	787.2079625954203	3.232432
1714	447.1474232588164	3.2335608
1715	573.0851636531913	3.2335608
1716	385.1469975529165	3.2337308
1717	449.1076920654992	3.2349277
1718	595.1657558183056	3.235591
1719	285.1696271930315	3.2366784
1720	510.2909266803152	3.2366784
1721	339.1075432455668	3.236734
1722	809.1898731650125	3.236734
1723	617.1476362175295	3.2372124
1724	386.1228301123464	3.2375665
1725	498.2592153233935	3.2375665
1726	301.034204484534	3.2376773
1727	411.1989528844925	3.2388744
1728	460.1602683848053	3.2394907
1729	287.054788936908	3.240248
1730	601.1187168998392	3.2434778
